port,name,description,wellknown,common
4044,ltp,Location Tracking Protocol,0,0
4045,npp,Network Paging Protocol,0,1
4046,acp-proto,Accounting Protocol,0,0
4047,ctp-state,Context Transfer Protocol,0,0
4049,wafs,Wide Area File Services,0,0
4050,cisco-wafs,Wide Area File Services,0,0
4051,cppdp,Cisco Peer to Peer Distribution Protocol,0,0
4052,interact,VoiceConnect Interact,0,0
4053,ccu-comm-1,CosmoCall Universe Communications Port 1,0,0
4054,ccu-comm-2,CosmoCall Universe Communications Port 2,0,0
4055,ccu-comm-3,CosmoCall Universe Communications Port 3,0,0
4056,lms,Location Message Service,0,0
4057,wfm,Servigistics WFM server,0,0
4058,kingfisher,Kingfisher protocol,0,0
4059,dlms-cosem,DLMS/COSEM,0,0
4060,dsmeter_iatc,DSMETER Inter-Agent Transfer Channel,0,0
4061,ice-location,Ice Location Service (TCP),0,0
4062,ice-slocation,Ice Location Service (SSL),0,0
4063,ice-router,Ice Firewall Traversal Service (TCP),0,0
4064,ice-srouter,Ice Firewall Traversal Service (SSL),0,0
4065,avanti_cdp,Avanti Common Data,0,0
4066,pmas,Performance Measurement and Analysis,0,0
4067,idp,Information Distribution Protocol,0,0
4068,ipfltbcst,IP Fleet Broadcast,0,0
4069,minger,Minger Email Address Validation Service,0,0
4070,tripe,Trivial IP Encryption (TrIPE),0,0
4071,aibkup,Automatically Incremental Backup,0,0
4072,zieto-sock,Zieto Socket Communications,0,0
4073,iRAPP,Interactive Remote Application Pairing Protocol,0,0
4074,cequint-cityid,Cequint City ID UI trigger,0,0
4075,perimlan,ISC Alarm Message Service,0,0
4076,seraph,Seraph DCS,0,0
4077,reserved,Reserved,0,0
4078,cssp,Coordinated Security Service Protocol,0,0
4079,santools,SANtools Diagnostic Server,0,0
4080,lorica-in,Lorica inside facing,0,0
4081,lorica-in-sec,Lorica inside facing (SSL),0,0
4082,lorica-out,Lorica outside facing,0,0
4083,lorica-out-sec,Lorica outside facing (SSL),0,0
4084,reserved,Reserved,0,0
4085,ezmessagesrv,EZNews Newsroom Message Service,0,0
4086,reserved,Reserved,0,0
4087,applusservice,APplus Service,0,0
4088,npsp,Noah Printing Service Protocol,0,0
4089,opencore,OpenCORE Remote Control Service,0,0
4090,omasgport,OMA BCAST Service Guide,0,0
4091,ewinstaller,EminentWare Installer,0,0
4092,ewdgs,EminentWare DGS,0,0
4093,pvxpluscs,Pvx Plus CS Host,0,0
4094,sysrqd,sysrq daemon,0,0
4095,xtgui,xtgui information service,0,0
4096,bre,BRE (Bridge Relay Element),0,0
4097,patrolview,Patrol View,0,0
4098,drmsfsd,drmsfsd,0,0
4099,dpcp,DPCP,0,0
4100,igo-incognito,IGo Incognito Data Port,0,0
4101,brlp-0,Braille protocol,0,0
4102,brlp-1,Braille protocol,0,0
4103,brlp-2,Braille protocol,0,0
4104,brlp-3,Braille protocol,0,0
4105,shofar,Shofar,0,0
4106,synchronite,Synchronite,0,0
4107,j-ac,JDL Accounting LAN Service,0,0
4108,accel,ACCEL,0,0
4109,izm,Instantiated Zero-control Messaging,0,0
4110,g2tag,G2 RFID Tag Telemetry Data,0,0
4111,xgrid,Xgrid,0,1
4112,apple-vpns-rp,Apple VPN Server Reporting Protocol,0,0
4113,aipn-reg,AIPN LS Registration,0,0
4114,jomamqmonitor,JomaMQMonitor,0,0
4115,cds,CDS Transfer Agent,0,0
4116,smartcard-tls,smartcard-TLS,0,0
4117,hillrserv,Hillr Connection Manager,0,0
4118,netscript,Netadmin Systems NETscript service,0,0
4119,assuria-slm,Assuria Log Manager,0,0
4120,minirem,MiniRem Remote Telemetry and Control,0,0
4121,e-builder,e-Builder Application Communication,0,0
4122,fprams,Fiber Patrol Alarm Service,0,0
4123,z-wave,Z-Wave Protocol,0,0
4124,tigv2,Rohill TetraNode Ip Gateway v2,0,0
4125,opsview-envoy,Opsview Envoy,0,1
4126,ddrepl,Data Domain Replication Service,0,1
4127,unikeypro,NetUniKeyServer,0,0
4128,nufw,NuFW decision delegation protocol,0,0
4129,nuauth,NuFW authentication protocol,0,1
4130,fronet,FRONET message protocol,0,0
4131,stars,Global Maintech Stars,0,0
4132,nuts_dem,NUTS Daemon,0,0
4133,nuts_bootp,NUTS Bootp Server,0,0
4134,nifty-hmi,NIFTY-Serve HMI protocol,0,0
4135,cl-db-attach,Classic Line Database Server Attach,0,0
4136,cl-db-request,Classic Line Database Server Request,0,0
4137,cl-db-remote,Classic Line Database Server Remote,0,0
4138,nettest,nettest,0,0
4139,thrtx,Imperfect Networks Server,0,0
4140,cedros_fds,Cedros Fraud Detection System,0,0
4141,oirtgsvc,Workflow Server,0,0
4142,oidocsvc,Document Server,0,0
4143,oidsr,Document Replication,0,0
4145,vvr-control,VVR Control,0,0
4146,tgcconnect,TGCConnect Beacon,0,0
4147,vrxpservman,Multum Service Manager,0,0
4148,hhb-handheld,HHB Handheld Client,0,0
4149,agslb,A10 GSLB Service,0,0
4150,PowerAlert-nsa,PowerAlert Network Shutdown Agent,0,0
4151,menandmice_noh,Men & Mice Remote Control,0,0
4152,idig_mux,iDigTech Multiplex,0,0
4153,mbl-battd,MBL Remote Battery Monitoring,0,0
4154,atlinks,atlinks device discovery,0,0
4155,bzr,Bazaar version control system,0,0
4156,stat-results,STAT Results,0,0
4157,stat-scanner,STAT Scanner Control,0,0
4158,stat-cc,STAT Command Center,0,0
4159,nss,Network Security Service,0,0
4160,jini-discovery,Jini Discovery,0,0
4161,omscontact,OMS Contact,0,0
4162,omstopology,OMS Topology,0,0
4163,silverpeakpeer,Silver Peak Peer Protocol,0,0
4164,silverpeakcomm,Silver Peak Communication Protocol,0,0
4165,altcp,ArcLink over Ethernet,0,0
4166,joost,Joost Peer to Peer Protocol,0,0
4167,ddgn,DeskDirect Global Network,0,0
4168,pslicser,PrintSoft License Server,0,0
4169,iadt,Automation Drive Interface Transport,0,0
4170,d-cinema-csp,SMPTE Content Synchonization Protocol,0,0
4171,ml-svnet,Maxlogic Supervisor Communication,0,0
4172,pcoip,PC over IP,0,0
4173,reserved,Reserved,0,0
4174,smcluster,StorMagic Cluster Services,0,0
4175,bccp,Brocade Cluster Communication Protocol,0,0
4176,tl-ipcproxy,Translattice Cluster IPC Proxy,0,0
4177,wello,Wello P2P pubsub service,0,0
4178,storman,StorMan,0,0
4179,MaxumSP,Maxum Services,0,0
4180,httpx,HTTPX,0,0
4181,macbak,MacBak,0,0
4182,pcptcpservice,Production Company Pro TCP Service,0,0
4183,cyborgnet,CyborgNet communications protocol,0,0
4184,universe_suite,UNIVERSE SUITE MESSAGE SERVICE,0,0
4185,wcpp,Woven Control Plane Protocol,0,0
4186,boxbackupstore,Box Backup Store Service,0,0
4187,csc_proxy,Cascade Proxy,0,0
4188,vatata,Vatata Peer to Peer Protocol,0,0
4189,pcep,Path Computation Element Communication Protocol,0,0
4190,sieve,ManageSieve Protocol,0,0
4191,reserved,Reserved,0,0
4192,azeti,Azeti Agent Service,0,0
4193,pvxplusio,PxPlus remote file srvr,0,0
4195,aws-wsp,AWS protocol for cloud remoting solution,0,0
4197,hctl,Harman HControl Protocol,0,0
4199,eims-admin,EIMS ADMIN,0,0
4300,corelccam,Corel CCam,0,0
4301,d-data,Diagnostic Data,0,0
4302,d-data-control,Diagnostic Data Control,0,0
4303,srcp,Simple Railroad Command Protocol,0,0
4304,owserver,One-Wire Filesystem Server,0,0
4305,batman,better approach to mobile ad-hoc networking,0,0
4306,pinghgl,Hellgate London,0,0
4307,trueconf,TrueConf Videoconference Service,0,0
4308,compx-lockview,CompX-LockView,0,0
4309,dserver,Exsequi Appliance Discovery,0,0
4310,mirrtex,Mir-RT exchange service,0,0
4311,p6ssmc,P6R Secure Server Management Console,0,0
4312,pscl-mgt,Parascale Membership Manager,0,0
4313,perrla,PERRLA User Services,0,0
4314,choiceview-agt,ChoiceView Agent,0,0
4316,choiceview-clt,ChoiceView Client,0,0
4317,opentelemetry,OpenTelemetry Protocol,0,0
4320,fdt-rcatp,FDT Remote Categorization Protocol,0,0
4321,rwhois,Remote Who Is,0,1
4322,trim-event,TRIM Event Service,0,0
4323,trim-ice,TRIM ICE Service,0,0
4325,geognosisman,Cadcorp GeognoSIS Manager Service,0,0
4326,geognosis,Cadcorp GeognoSIS Service,0,0
4327,jaxer-web,Jaxer Web Protocol,0,0
4328,jaxer-manager,Jaxer Manager Command Protocol,0,0
4329,publiqare-sync,PubliQare Distributed Environment Synchronisation Engine,0,0
4330,dey-sapi,DEY Storage Administration REST API,0,0
4331,ktickets-rest,ktickets REST API for event management and ticketing systems (embedded POS devices),0,0
4332,getty-focus,Getty Images FOCUS service,0,0
4333,ahsp,ArrowHead Service Protocol (AHSP),0,0
4334,netconf-ch-ssh,NETCONF Call Home (SSH),0,0
4335,netconf-ch-tls,NETCONF Call Home (TLS),0,0
4336,restconf-ch-tls,RESTCONF Call Home (TLS),0,0
4340,gaia,Gaia Connector Protocol,0,0
4341,reserved,Reserved,0,0
4342,reserved,Reserved,0,0
4343,unicall,UNICALL,0,1
4344,vinainstall,VinaInstall,0,0
4345,m4-network-as,Macro 4 Network AS,0,0
4346,elanlm,ELAN LM,0,0
4347,lansurveyor,LAN Surveyor,0,0
4348,itose,ITOSE,0,0
4349,fsportmap,File System Port Map,0,0
4350,net-device,Net Device,0,0
4351,plcy-net-svcs,PLCY Net Services,0,0
4352,pjlink,Projector Link,0,0
4353,f5-iquery,F5 iQuery,0,0
4354,qsnet-trans,QSNet Transmitter,0,0
4355,qsnet-workst,QSNet Workstation,0,0
4356,qsnet-assist,QSNet Assistant,0,0
4357,qsnet-cond,QSNet Conductor,0,0
4358,qsnet-nucl,QSNet Nucleus,0,0
4359,omabcastltkm,OMA BCAST Long-Term Key Messages,0,0
4360,matrix_vnet,Matrix VNet Communication Protocol,0,0
4361,reserved,Reserved,0,0
4362,reserved,Reserved,0,0
4366,reserved,Reserved,0,0
4368,wxbrief,WeatherBrief Direct,0,0
4369,epmd,Erlang Port Mapper Daemon,0,0
4370,elpro_tunnel,ELPRO V2 Protocol Tunnel,0,0
4371,l2c-control,LAN2CAN Control,0,0
4372,l2c-data,LAN2CAN Data,0,0
4373,remctl,Remote Authenticated Command Service,0,0
4374,psi-ptt,PSI Push-to-Talk Protocol,0,0
4375,tolteces,Toltec EasyShare,0,0
4376,bip,BioAPI Interworking,0,0
4377,cp-spxsvr,Cambridge Pixel SPx Server,0,0
4378,cp-spxdpy,Cambridge Pixel SPx Display,0,0
4379,ctdb,CTDB,0,0
4389,xandros-cms,Xandros Community Management Service,0,0
4390,wiegand,Physical Access Control,0,0
4391,apwi-imserver,American Printware IMServer Protocol,0,0
4392,apwi-rxserver,American Printware RXServer Protocol,0,0
4393,apwi-rxspooler,American Printware RXSpooler Protocol,0,0
4394,reserved,Reserved,0,0
4395,omnivisionesx,OmniVision communication for Virtual environments,0,0
4396,fly,Fly Object Space,0,0
4400,ds-srv,ASIGRA Services,0,0
4401,ds-srvr,ASIGRA Televaulting DS-System Service,0,0
4402,ds-clnt,ASIGRA Televaulting DS-Client Service,0,0
4403,ds-user,ASIGRA Televaulting DS-Client Monitoring/Management,0,0
4404,ds-admin,ASIGRA Televaulting DS-System Monitoring/Management,0,0
4405,ds-mail,ASIGRA Televaulting Message Level Restore service,0,0
4406,ds-slp,ASIGRA Televaulting DS-Sleeper Service,0,0
4407,nacagent,Network Access Control Agent,0,0
4408,slscc,SLS Technology Control Centre,0,0
4409,netcabinet-com,Net-Cabinet comunication,0,0
4410,itwo-server,RIB iTWO Application Server,0,0
4411,found,Found Messaging Protocol,0,0
4412,reserved,Reserved,0,0
4413,avi-nms,AVI Systems NMS,0,0
4414,updog,Updog Monitoring and Status Framework,0,0
4415,brcd-vr-req,Brocade Virtual Router Request,0,0
4416,pjj-player,PJJ Media Player,0,0
4417,workflowdir,Workflow Director Communication,0,0
4418,reserved,Reserved,0,0
4419,cbp,Colnod Binary Protocol,0,0
4420,nvme,NVM Express over Fabrics storage access,0,0
4421,scaleft,Multi-Platform Remote Management for Cloud Infrastructure,0,0
4422,tsepisp,TSEP Installation Service Protocol,0,0
4423,thingkit,thingkit secure mesh,0,0
4425,netrockey6,NetROCKEY6 SMART Plus Service,0,0
4426,beacon-port-2,SMARTS Beacon Port,0,0
4427,drizzle,Drizzle database server,0,0
4428,omviserver,OMV-Investigation Server-Client,0,0
4429,omviagent,OMV Investigation Agent-Server,0,0
4430,rsqlserver,REAL SQL Server,0,0
4431,wspipe,adWISE Pipe,0,0
4432,l-acoustics,L-ACOUSTICS management,0,0
4433,vop,Versile Object Protocol,0,0
4441,reserved,Reserved,0,0
4442,saris,Saris,0,0
4443,pharos,Pharos,0,1
4444,nv-video,NV Video default,0,1
4445,upnotifyp,UPNOTIFYP,0,1
4446,n1-fwp,N1-FWP,0,1
4447,n1-rmgmt,N1-RMGMT,0,0
4448,asc-slmd,ASC Licence Manager,0,0
4449,privatewire,PrivateWire,0,1
4450,camp,Common ASCII Messaging Protocol,0,0
4451,ctisystemmsg,CTI System Msg,0,0
4452,ctiprogramload,CTI Program Load,0,0
4453,nssalertmgr,NSS Alert Manager,0,0
4454,nssagentmgr,NSS Agent Manager,0,0
4455,prchat-user,PR Chat User,0,0
4456,prchat-server,PR Chat Server,0,0
4457,prRegister,PR Register,0,0
4458,mcp,Matrix Configuration Protocol,0,0
4460,ntske,Network Time Security Key Establishment,0,0
4484,hpssmgmt,hpssmgmt service,0,0
4485,assyst-dr,Assyst Data Repository Service,0,0
4486,icms,Integrated Client Message Service,0,0
4487,prex-tcp,Protocol for Remote Execution over TCP,0,0
4488,awacs-ice,Apple Wide Area Connectivity Service ICE Bootstrap,0,0
4500,ipsec-nat-t,IPsec NAT-Traversal,0,0
4534,reserved,Reserved,0,0
4535,ehs,Event Heap Server,0,0
4536,ehs-ssl,Event Heap Server SSL,0,0
4537,wssauthsvc,WSS Security Service,0,0
4538,swx-gate,Software Data Exchange Gateway,0,0
4545,worldscores,WorldScores,0,0
4546,sf-lm,SF License Manager (Sentinel),0,0
4547,lanner-lm,Lanner License Manager,0,0
4548,synchromesh,Synchromesh,0,0
4549,aegate,Aegate PMR Service,0,0
4550,gds-adppiw-db,Perman I Interbase Server,0,1
4551,ieee-mih,MIH Services,0,0
4552,menandmice-mon,Men and Mice Monitoring,0,0
4553,icshostsvc,ICS host services,0,0
4554,msfrs,MS FRS Replication,0,0
4555,rsip,RSIP Port,0,0
4556,dtn-bundle,DTN Bundle TCP CL Protocol,0,0
4557,reserved,Reserved,0,0
4558,reserved,Reserved,0,0
4559,hylafax,HylaFAX,0,0
4563,amahi-anywhere,Amahi Anywhere,0,0
4566,kwtc,Kids Watch Time Control Service,0,0
4567,tram,TRAM,0,1
4568,bmc-reporting,BMC Reporting,0,0
4569,iax,Inter-Asterisk eXchange,0,0
4570,deploymentmap,Service to distribute and update within a site deployment information for Oracle Communications Suite,0,0
4573,cardifftec-back,A port for communication between a server and client for a custom backup system,0,0
4590,rid,RID over HTTP/TLS,0,0
4591,l3t-at-an,HRPD L3T (AT-AN),0,0
4592,reserved,Reserved,0,0
4593,ipt-anri-anri,IPT (ANRI-ANRI),0,0
4594,ias-session,IAS-Session (ANRI-ANRI),0,0
4595,ias-paging,IAS-Paging (ANRI-ANRI),0,0
4596,ias-neighbor,IAS-Neighbor (ANRI-ANRI),0,0
4597,a21-an-1xbs,A21 (AN-1xBS),0,0
4598,a16-an-an,A16 (AN-AN),0,0
4599,a17-an-an,A17 (AN-AN),0,0
4600,piranha1,Piranha1,0,0
4601,piranha2,Piranha2,0,0
4602,mtsserver,EAX MTS Server,0,0
4603,menandmice-upg,Men & Mice Upgrade Agent,0,0
4604,irp,Identity Registration Protocol,0,0
4605,sixchat,Direct End to End Secure Chat Protocol,0,0
4606,sixid,Secure ID to IP registration and lookup,0,0
4621,reserved,Reserved,0,0
4646,dots-signal,"DOTS Signal Channel Protocol.",0,0
4658,playsta2-app,PlayStation2 App Port,0,0
4659,playsta2-lob,PlayStation2 Lobby Port,0,0
4660,smaclmgr,smaclmgr,0,0
4661,kar2ouche,Kar2ouche Peer location service,0,0
4662,oms,OrbitNet Message Service,0,1
4663,noteit,Note It! Message Service,0,0
4664,ems,Rimage Messaging Server,0,0
4665,contclientms,Container Client Message Service,0,0
4666,eportcomm,E-Port Message Service,0,0
4667,mmacomm,MMA Comm Services,0,0
4668,mmaeds,MMA EDS Service,0,0
4669,eportcommdata,E-Port Data Service,0,0
4670,light,Light packets transfer protocol,0,0
4671,acter,Bull RSF action server,0,0
4672,rfa,remote file access server,0,0
4673,cxws,CXWS Operations,0,0
4674,appiq-mgmt,AppIQ Agent Management,0,0
4675,dhct-status,BIAP Device Status,0,0
4676,dhct-alerts,BIAP Generic Alert,0,0
4677,bcs,Business Continuity Servi,0,0
4678,traversal,boundary traversal,0,0
4679,mgesupervision,MGE UPS Supervision,0,0
4680,mgemanagement,MGE UPS Management,0,0
4681,parliant,Parliant Telephony System,0,0
4682,finisar,finisar,0,0
4683,spike,Spike Clipboard Service,0,0
4684,rfid-rp1,RFID Reader Protocol 1.0,0,0
4685,autopac,Autopac Protocol,0,0
4686,msp-os,Manina Service Protocol,0,0
4687,nst,Network Scanner Tool FTP,0,0
4688,mobile-p2p,Mobile P2P Service,0,0
4689,altovacentral,Altova DatabaseCentral,0,0
4690,prelude,Prelude IDS message proto,0,0
4691,mtn,monotone Netsync Protocol,0,0
4692,conspiracy,Conspiracy messaging,0,0
4700,netxms-agent,NetXMS Agent,0,0
4701,netxms-mgmt,NetXMS Management,0,0
4702,netxms-sync,NetXMS Server Synchronization,0,0
4703,npqes-test,Network Performance Quality Evaluation System Test Service,0,0
4704,assuria-ins,Assuria Insider,0,0
4711,trinity-dist,Trinity Trust Network Node Communication,0,0
4725,truckstar,TruckStar Service,0,0
4726,reserved,Reserved,0,0
4727,fcis,F-Link Client Information Service,0,0
4728,capmux,CA Port Multiplexer,0,0
4729,reserved,Reserved,0,0
4730,gearman,Gearman Job Queue System,0,0
4731,remcap,Remote Capture Protocol,0,0
4732,reserved,Reserved,0,0
4733,resorcs,RES Orchestration Catalog Services,0,0
4737,ipdr-sp,IPDR/SP,0,0
4738,solera-lpn,SoleraTec Locator,0,0
4739,ipfix,IP Flow Info Export,0,0
4740,ipfixs,ipfix protocol over TLS,0,0
4741,lumimgrd,Luminizer Manager,0,0
4742,sicct,SICCT,0,0
4743,openhpid,openhpi HPI service,0,0
4744,ifsp,Internet File Synchronization Protocol,0,0
4745,fmp,Funambol Mobile Push,0,0
4746,reserved,Reserved,0,0
4747,reserved,Reserved,0,0
4749,profilemac,Profile for Mac,0,0
4750,ssad,Simple Service Auto Discovery,0,0
4751,spocp,Simple Policy Control Protocol,0,0
4752,snap,Simple Network Audio Protocol,0,0
4753,simon,Simple Invocation of Methods Over Network (SIMON),0,0
4754,reserved,Reserved,0,0
4755,reserved,Reserved,0,0
4756,RDCenter,Reticle Decision Center,0,0
4774,converge,Converge RPC,0,0
4784,bfd-multi-ctl,BFD Multihop Control,0,0
4785,reserved,Reserved,0,0
4786,smart-install,Smart Install Service,0,0
4787,sia-ctrl-plane,Service Insertion Architecture (SIA) Control-Plane,0,0
4788,xmcp,eXtensible Messaging Client Protocol,0,0
4789,reserved,Reserved,0,0
4790,reserved,Reserved,0,0
4791,reserved,Reserved,0,0
4800,iims,Icona Instant Messenging System,0,0
4801,iwec,Icona Web Embedded Chat,0,0
4802,ilss,Icona License System Server,0,0
4803,notateit,Notateit Messaging,0,0
4804,reserved,Reserved,0,0
4827,htcp,HTCP,0,0
4837,varadero-0,Varadero-0,0,0
4838,varadero-1,Varadero-1,0,0
4839,varadero-2,Varadero-2,0,0
4840,opcua-tcp,OPC UA Connection Protocol,0,0
4841,quosa,QUOSA Virtual Library Service,0,0
4842,gw-asv,nCode ICE-flow Library AppServer,0,0
4843,opcua-tls,OPC UA TCP Protocol over TLS/SSL,0,0
4844,gw-log,nCode ICE-flow Library LogServer,0,0
4845,wcr-remlib,WordCruncher Remote Library Service,0,0
4846,contamac_icm,Contamac ICM Service,0,0
4847,wfc,Web Fresh Communication,0,0
4848,appserv-http,App Server - Admin HTTP,0,1
4849,appserv-https,App Server - Admin HTTPS,0,0
4850,sun-as-nodeagt,Sun App Server - NA,0,0
4851,derby-repli,Apache Derby Replication,0,0
4867,unify-debug,Unify Debugger,0,0
4868,phrelay,Photon Relay,0,0
4869,phrelaydbg,Photon Relay Debug,0,0
4870,cc-tracking,Citcom Tracking Service,0,0
4871,wired,Wired,0,0
4876,tritium-can,Tritium CAN Bus Bridge Service,0,0
4877,lmcs,Lighting Management Control System,0,0
4878,reserved,Reserved,0,0
4879,wsdl-event,WSDL Event Receiver,0,0
4880,hislip,IVI High-Speed LAN Instrument Protocol,0,0
4881,reserved,Reserved,0,0
4882,reserved,Reserved,0,0
4883,wmlserver,Meier-Phelps License Server,0,0
4884,hivestor,HiveStor Distributed File System,0,0
4885,abbs,ABBS,0,0
4888,xcap-portal,xcap code analysis portal public user access,0,0
4889,xcap-control,xcap code analysis portal cluster control and administration,0,0
4894,lyskom,LysKOM Protocol A,0,0
4899,radmin-port,RAdmin Port,0,1
4900,hfcs,HFSQL Client/Server Database Engine,0,1
4901,flr_agent,FileLocator Remote Search Agent,0,0
4902,magiccontrol,magicCONROL RF and Data Interface,0,0
4912,lutap,Technicolor LUT Access Protocol,0,0
4913,lutcp,LUTher Control Protocol,0,0
4914,bones,Bones Remote Control,0,0
4915,frcs,Fibics Remote Control Service,0,0
4936,reserved,Reserved,0,0
4937,reserved,Reserved,0,0
4940,eq-office-4940,Equitrac Office,0,0
4941,eq-office-4941,Equitrac Office,0,0
4942,eq-office-4942,Equitrac Office,0,0
4949,munin,Munin Graphing Framework,0,0
4950,sybasesrvmon,Sybase Server Monitor,0,0
4951,pwgwims,PWG WIMS,0,0
4952,sagxtsds,SAG Directory Server,0,0
4953,dbsyncarbiter,Synchronization Arbiter,0,0
4969,ccss-qmm,CCSS QMessageMonitor,0,0
4970,ccss-qsm,CCSS QSystemMonitor,0,0
4971,burp,BackUp and Restore Program,0,0
4980,reserved,Reserved,0,0
4984,webyast,WebYast,0,0
4985,gerhcs,GER HC Standard,0,0
4986,mrip,Model Railway Interface Program,0,0
4987,smar-se-port1,SMAR Ethernet Port 1,0,0
4988,smar-se-port2,SMAR Ethernet Port 2,0,0
4989,parallel,Parallel for GAUSS (tm),0,0
4990,busycal,BusySync Calendar Synch. Protocol,0,0
4991,vrt,VITA Radio Transport,0,0
4999,hfcs-manager,HFSQL Client/Server Database Engine Manager,0,0
5000,commplex-main,,0,1
5001,commplex-link,,0,1
5002,rfe,radio free ethernet,0,1
5003,fmpro-internal,"FileMaker",0,1
5004,avt-profile-1,RTP media data,0,1
5005,avt-profile-2,RTP control protocol,0,0
5006,wsm-server,wsm server,0,0
5007,wsm-server-ssl,wsm server ssl,0,0
5008,synapsis-edge,Synapsis EDGE,0,0
5009,winfs,Microsoft Windows Filesystem,0,1
5010,telelpathstart,TelepathStart,0,0
5011,telelpathattack,TelepathAttack,0,0
5012,nsp,NetOnTap Service,0,0
5013,fmpro-v6,"FileMaker",0,0
5014,reserved,Reserved,0,0
5015,fmwp,"FileMaker",0,0
5020,zenginkyo-1,zenginkyo-1,0,0
5021,zenginkyo-2,zenginkyo-2,0,0
5022,mice,mice server,0,0
5023,htuilsrv,Htuil Server for PLD2,0,0
5024,scpi-telnet,SCPI-TELNET,0,0
5025,scpi-raw,SCPI-RAW,0,0
5026,strexec-d,Storix I/O daemon (data),0,0
5027,strexec-s,Storix I/O daemon (stat),0,0
5028,qvr,Quiqum Virtual Relais,0,0
5029,infobright,Infobright Database Server,0,0
5030,surfpass,SurfPass,0,1
5031,reserved,Reserved,0,0
5032,signacert-agent,SignaCert Enterprise Trust Server Agent,0,0
5033,jtnetd-server,Janstor Secure Data,0,1
5034,jtnetd-status,Janstor Status,0,0
5042,asnaacceler8db,asnaacceler8db,0,0
5043,swxadmin,ShopWorX Administration,0,0
5044,lxi-evntsvc,LXI Event Service,0,0
5045,osp,Open Settlement Protocol,0,0
5046,reserved,Reserved,0,0
5047,reserved,Reserved,0,0
5048,texai,Texai Message Service,0,0
5049,ivocalize,iVocalize Web Conference,0,0
5050,mmcc,multimedia conference control tool,0,1
5051,ita-agent,ITA Agent,0,1
5052,ita-manager,ITA Manager,0,0
5053,rlm,RLM License Server,0,0
5054,rlm-admin,RLM administrative interface,0,1
5055,unot,UNOT,0,0
5056,intecom-ps1,Intecom Pointspan 1,0,0
5057,intecom-ps2,Intecom Pointspan 2,0,0
5058,reserved,Reserved,0,0
5059,sds,SIP Directory Services,0,0
5060,sip,SIP,0,1
5061,sips,SIP-TLS,0,1
5062,na-localise,Localisation access,0,0
5063,csrpc,centrify secure RPC,0,0
5064,ca-1,Channel Access 1,0,0
5065,ca-2,Channel Access 2,0,0
5066,stanag-5066,STANAG-5066-SUBNET-INTF,0,0
5067,authentx,Authentx Service,0,0
5068,bitforestsrv,Bitforest Data Service,0,0
5069,i-net-2000-npr,I/Net 2000-NPR,0,0
5070,vtsas,VersaTrans Server Agent Service,0,0
