port,name,description,wellknown,common
2399,fmpro-fdal,"FileMaker",0,0
2400,opequus-server,OpEquus Server,0,0
2401,cvspserver,cvspserver,0,0
2402,taskmaster2000,TaskMaster 2000 Server,0,0
2403,taskmaster2000,TaskMaster 2000 Web,0,0
2404,iec-104,IEC 60870-5-104 process control over IP,0,0
2405,trc-netpoll,TRC Netpoll,0,0
2406,jediserver,JediServer,0,0
2407,orion,Orion,0,0
2408,reserved,Reserved,0,0
2409,sns-protocol,SNS Protocol,0,0
2410,vrts-registry,VRTS Registry,0,0
2411,netwave-ap-mgmt,Netwave AP Management,0,0
2412,cdn,CDN,0,0
2413,orion-rmi-reg,orion-rmi-reg,0,0
2414,beeyond,Beeyond,0,0
2415,codima-rtp,Codima Remote Transaction Protocol,0,0
2416,rmtserver,RMT Server,0,0
2417,composit-server,Composit Server,0,0
2418,cas,cas,0,0
2419,attachmate-s2s,Attachmate S2S,0,0
2420,dslremote-mgmt,DSL Remote Management,0,0
2421,g-talk,G-Talk,0,0
2422,crmsbits,CRMSBITS,0,0
2423,rnrp,RNRP,0,0
2424,kofax-svr,KOFAX-SVR,0,0
2425,fjitsuappmgr,Fujitsu App Manager,0,0
2426,vcmp,VeloCloud MultiPath Protocol,0,0
2427,mgcp-gateway,Media Gateway Control Protocol Gateway,0,0
2428,ott,One Way Trip Time,0,0
2429,ft-role,FT-ROLE,0,0
2430,venus,venus,0,0
2431,venus-se,venus-se,0,0
2432,codasrv,codasrv,0,0
2433,codasrv-se,codasrv-se,0,0
2434,pxc-epmap,pxc-epmap,0,0
2435,optilogic,OptiLogic,0,0
2436,topx,TOP/X,0,0
2437,unicontrol,UniControl,0,0
2438,msp,MSP,0,0
2439,sybasedbsynch,SybaseDBSynch,0,0
2440,spearway,Spearway Lockers,0,0
2441,pvsw-inet,Pervasive I*net Data Server,0,0
2442,netangel,Netangel,0,0
2443,powerclientcsf,PowerClient Central Storage Facility,0,0
2444,btpp2sectrans,BT PP2 Sectrans,0,0
2445,dtn1,DTN1,0,0
2446,bues_service,bues_service,0,0
2447,ovwdb,OpenView NNM daemon,0,0
2448,hpppssvr,hpppsvr,0,0
2449,ratl,RATL,0,0
2450,netadmin,netadmin,0,0
2451,netchat,netchat,0,0
2452,snifferclient,SnifferClient,0,0
2453,madge-ltd,madge ltd,0,0
2454,indx-dds,IndX-DDS,0,0
2455,wago-io-system,WAGO-IO-SYSTEM,0,0
2456,altav-remmgt,altav-remmgt,0,0
2457,rapido-ip,Rapido_IP,0,0
2458,griffin,griffin,0,0
2459,xrpl,Community,0,0
2460,ms-theater,ms-theater,0,0
2461,qadmifoper,qadmifoper,0,0
2462,qadmifevent,qadmifevent,0,0
2463,lsi-raid-mgmt,LSI RAID Management,0,0
2464,direcpc-si,DirecPC SI,0,0
2465,lbm,Load Balance Management,0,0
2466,lbf,Load Balance Forwarding,0,0
2467,high-criteria,High Criteria,0,0
2468,qip-msgd,qip_msgd,0,0
2469,mti-tcs-comm,MTI-TCS-COMM,0,0
2470,taskman-port,taskman port,0,0
2471,seaodbc,SeaODBC,0,0
2472,c3,C3,0,0
2473,aker-cdp,Aker-cdp,0,0
2474,vitalanalysis,Vital Analysis,0,0
2475,ace-server,ACE Server,0,0
2476,ace-svr-prop,ACE Server Propagation,0,0
2477,ssm-cvs,SecurSight Certificate Valifation Service,0,0
2478,ssm-cssps,SecurSight Authentication Server (SSL),0,0
2479,ssm-els,SecurSight Event Logging Server (SSL),0,0
2480,powerexchange,Informatica PowerExchange Listener,0,0
2481,giop,Oracle GIOP,0,0
2482,giop-ssl,Oracle GIOP SSL,0,0
2483,ttc,Oracle TTC,0,0
2484,ttc-ssl,Oracle TTC SSL,0,0
2485,netobjects1,Net Objects1,0,0
2486,netobjects2,Net Objects2,0,0
2487,pns,Policy Notice Service,0,0
2488,moy-corp,Moy Corporation,0,0
2489,tsilb,TSILB,0,0
2490,qip-qdhcp,qip_qdhcp,0,0
2491,conclave-cpp,Conclave CPP,0,0
2492,groove,GROOVE,0,0
2493,talarian-mqs,Talarian MQS,0,0
2494,bmc-ar,BMC AR,0,0
2495,fast-rem-serv,Fast Remote Services,0,0
2496,dirgis,DIRGIS,0,0
2497,quaddb,Quad DB,0,0
2498,odn-castraq,ODN-CasTraq,0,0
2499,unicontrol,UniControl,0,0
2500,rtsserv,Resource Tracking system server,0,0
2501,rtsclient,Resource Tracking system client,0,0
2502,kentrox-prot,Kentrox Protocol,0,0
2503,nms-dpnss,NMS-DPNSS,0,0
2504,wlbs,WLBS,0,0
2505,ppcontrol,PowerPlay Control,0,0
2506,jbroker,jbroker,0,0
2507,spock,spock,0,0
2508,jdatastore,JDataStore,0,0
2509,fjmpss,fjmpss,0,0
2510,fjappmgrbulk,fjappmgrbulk,0,0
2511,metastorm,Metastorm,0,0
2512,citrixima,Citrix IMA,0,0
2513,citrixadmin,Citrix ADMIN,0,0
2514,facsys-ntp,Facsys NTP,0,0
2515,facsys-router,Facsys Router,0,0
2516,maincontrol,Main Control,0,0
2517,call-sig-trans,H.323 Annex E Call Control Signalling Transport,0,0
2518,willy,Willy,0,0
2519,globmsgsvc,globmsgsvc,0,0
2520,pvsw,Pervasive Listener,0,0
2521,adaptecmgr,Adaptec Manager,0,0
2522,windb,WinDb,0,0
2523,qke-llc-v3,Qke LLC V.3,0,0
2524,optiwave-lm,Optiwave License Management,0,0
2525,ms-v-worlds,MS V-Worlds,0,0
2526,ema-sent-lm,EMA License Manager,0,0
2527,iqserver,IQ Server,0,0
2528,ncr_ccl,NCR CCL,0,0
2529,utsftp,UTS FTP,0,0
2530,vrcommerce,VR Commerce,0,0
2531,ito-e-gui,ITO-E GUI,0,0
2532,ovtopmd,OVTOPMD,0,0
2533,snifferserver,SnifferServer,0,0
2534,combox-web-acc,Combox Web Access,0,0
2535,madcap,MADCAP,0,0
2536,btpp2audctr1,btpp2audctr1,0,0
2537,upgrade,Upgrade Protocol,0,0
2538,vnwk-prapi,vnwk-prapi,0,0
2539,vsiadmin,VSI Admin,0,0
2540,lonworks,LonWorks,0,0
2541,lonworks2,LonWorks2,0,0
2542,udrawgraph,uDraw(Graph),0,0
2543,reftek,REFTEK,0,0
2544,novell-zen,Management Daemon Refresh,0,0
2545,sis-emt,sis-emt,0,0
2546,vytalvaultbrtp,vytalvaultbrtp,0,0
2547,vytalvaultvsmp,vytalvaultvsmp,0,0
2548,vytalvaultpipe,vytalvaultpipe,0,0
2549,ipass,IPASS,0,0
2550,ads,ADS,0,0
2551,isg-uda-server,ISG UDA Server,0,0
2552,call-logging,Call Logging,0,0
2553,efidiningport,efidiningport,0,0
2554,vcnet-link-v10,VCnet-Link v10,0,0
2555,compaq-wcp,Compaq WCP,0,0
2556,nicetec-nmsvc,nicetec-nmsvc,0,0
2557,nicetec-mgmt,nicetec-mgmt,0,0
2558,pclemultimedia,PCLE Multi Media,0,0
2559,lstp,LSTP,0,0
2560,labrat,labrat,0,0
2561,mosaixcc,MosaixCC,0,0
2562,delibo,Delibo,0,0
2563,cti-redwood,CTI Redwood,0,0
2564,hp-3000-telnet,HP 3000 NS/VT block mode telnet,0,0
2565,coord-svr,Coordinator Server,0,0
2566,pcs-pcw,pcs-pcw,0,0
2567,clp,Cisco Line Protocol,0,0
2568,spamtrap,SPAM TRAP,0,0
2569,sonuscallsig,Sonus Call Signal,0,0
2570,hs-port,HS Port,0,0
2571,cecsvc,CECSVC,0,0
2572,ibp,IBP,0,0
2573,trustestablish,Trust Establish,0,0
2574,blockade-bpsp,Blockade BPSP,0,0
2575,hl7,HL7,0,0
2576,tclprodebugger,TCL Pro Debugger,0,0
2577,scipticslsrvr,Scriptics Lsrvr,0,0
2578,rvs-isdn-dcp,RVS ISDN DCP,0,0
2579,mpfoncl,mpfoncl,0,0
2580,tributary,Tributary,0,0
2581,argis-te,ARGIS TE,0,0
2582,argis-ds,ARGIS DS,0,0
2583,mon,MON,0,0
2584,cyaserv,cyaserv,0,0
2585,netx-server,NETX Server,0,0
2586,netx-agent,NETX Agent,0,0
2587,masc,MASC,0,0
2588,privilege,Privilege,0,0
2589,quartus-tcl,quartus tcl,0,0
2590,idotdist,idotdist,0,0
2591,maytagshuffle,Maytag Shuffle,0,0
2592,netrek,netrek,0,0
2593,mns-mail,MNS Mail Notice Service,0,0
2594,dts,Data Base Server,0,0
2595,worldfusion1,World Fusion 1,0,0
2596,worldfusion2,World Fusion 2,0,0
2597,homesteadglory,Homestead Glory,0,0
2598,citriximaclient,Citrix MA Client,0,0
2599,snapd,Snap Discovery,0,0
2600,hpstgmgr,HPSTGMGR,0,0
2601,discp-client,discp client,0,0
2602,discp-server,discp server,0,0
2603,servicemeter,Service Meter,0,0
2604,nsc-ccs,NSC CCS,0,0
2605,nsc-posa,NSC POSA,0,0
2606,netmon,Dell Netmon,0,0
2607,connection,Dell Connection,0,0
2608,wag-service,Wag Service,0,0
2609,system-monitor,System Monitor,0,0
2610,versa-tek,VersaTek,0,0
2611,lionhead,LIONHEAD,0,0
2612,qpasa-agent,Qpasa Agent,0,0
2613,smntubootstrap,SMNTUBootstrap,0,0
2614,neveroffline,Never Offline,0,0
2615,firepower,firepower,0,0
2616,appswitch-emp,appswitch-emp,0,0
2617,cmadmin,Clinical Context Managers,0,0
2618,priority-e-com,Priority E-Com,0,0
2619,bruce,bruce,0,0
2620,lpsrecommender,LPSRecommender,0,0
2621,miles-apart,Miles Apart Jukebox Server,0,0
2622,metricadbc,MetricaDBC,0,0
2623,lmdp,LMDP,0,0
2624,aria,Aria,0,0
2625,blwnkl-port,Blwnkl Port,0,0
2626,gbjd816,gbjd816,0,0
2627,moshebeeri,Moshe Beeri,0,0
2628,dict,DICT,0,0
2629,sitaraserver,Sitara Server,0,0
2630,sitaramgmt,Sitara Management,0,0
2631,sitaradir,Sitara Dir,0,0
2632,irdg-post,IRdg Post,0,0
2633,interintelli,InterIntelli,0,0
2634,pk-electronics,PK Electronics,0,0
2635,backburner,Back Burner,0,0
2636,solve,Solve,0,0
2637,imdocsvc,Import Document Service,0,0
2638,sybaseanywhere,Sybase Anywhere,0,0
2639,aminet,AMInet,0,0
2640,ami-control,Alcorn McBride Inc protocol used for device control,0,0
2641,hdl-srv,HDL Server,0,0
2642,tragic,Tragic,0,0
2643,gte-samp,GTE-SAMP,0,0
2644,travsoft-ipx-t,Travsoft IPX Tunnel,0,0
2645,novell-ipx-cmd,Novell IPX CMD,0,0
2646,and-lm,AND License Manager,0,0
2647,syncserver,SyncServer,0,0
2648,upsnotifyprot,Upsnotifyprot,0,0
2649,vpsipport,VPSIPPORT,0,0
2650,eristwoguns,eristwoguns,0,0
2651,ebinsite,EBInSite,0,0
2652,interpathpanel,InterPathPanel,0,0
2653,sonus,Sonus,0,0
2654,corel_vncadmin,Corel VNC Admin,0,0
2655,unglue,UNIX Nt Glue,0,0
2656,kana,Kana,0,0
2657,sns-dispatcher,SNS Dispatcher,0,0
2658,sns-admin,SNS Admin,0,0
2659,sns-query,SNS Query,0,0
2660,gcmonitor,GC Monitor,0,0
2661,olhost,OLHOST,0,0
2662,bintec-capi,BinTec-CAPI,0,0
2663,bintec-tapi,BinTec-TAPI,0,0
2664,patrol-mq-gm,Patrol for MQ GM,0,0
2665,patrol-mq-nm,Patrol for MQ NM,0,0
2666,extensis,extensis,0,0
2667,alarm-clock-s,Alarm Clock Server,0,0
2668,alarm-clock-c,Alarm Clock Client,0,0
2669,toad,TOAD,0,0
2670,tve-announce,TVE Announce,0,0
2671,newlixreg,newlixreg,0,0
2672,nhserver,nhserver,0,0
2673,firstcall42,First Call 42,0,0
2674,ewnn,ewnn,0,0
2675,ttc-etap,TTC ETAP,0,0
2676,simslink,SIMSLink,0,0
2677,gadgetgate1way,Gadget Gate 1 Way,0,0
2678,gadgetgate2way,Gadget Gate 2 Way,0,0
2679,syncserverssl,Sync Server SSL,0,0
2680,pxc-sapxom,pxc-sapxom,0,0
2681,mpnjsomb,mpnjsomb,0,0
2683,ncdloadbalance,NCDLoadBalance,0,0
2684,mpnjsosv,mpnjsosv,0,0
2685,mpnjsocl,mpnjsocl,0,0
2686,mpnjsomg,mpnjsomg,0,0
2687,pq-lic-mgmt,pq-lic-mgmt,0,0
2688,md-cg-http,md-cf-http,0,0
2689,fastlynx,FastLynx,0,0
2690,hp-nnm-data,HP NNM Embedded Database,0,0
2691,itinternet,ITInternet ISM Server,0,0
2692,admins-lms,Admins LMS,0,0
2693,unassigned,Unassigned,0,0
2694,pwrsevent,pwrsevent,0,0
2695,vspread,VSPREAD,0,0
2696,unifyadmin,Unify Admin,0,0
2697,oce-snmp-trap,Oce SNMP Trap Port,0,0
2698,mck-ivpip,MCK-IVPIP,0,0
2699,csoft-plusclnt,Csoft Plus Client,0,0
2700,tqdata,tqdata,0,0
2701,sms-rcinfo,SMS RCINFO,0,0
2702,sms-xfer,SMS XFER,0,0
2703,sms-chat,SMS CHAT,0,0
2704,sms-remctrl,SMS REMCTRL,0,0
2705,sds-admin,SDS Admin,0,0
2706,ncdmirroring,NCD Mirroring,0,0
2707,emcsymapiport,EMCSYMAPIPORT,0,0
2708,banyan-net,Banyan-Net,0,0
2709,supermon,Supermon,0,0
2710,sso-service,SSO Service,0,0
2711,sso-control,SSO Control,0,0
2712,aocp,Axapta Object Communication Protocol,0,0
2713,raventbs,Raven Trinity Broker Service,0,0
2714,raventdm,Raven Trinity Data Mover,0,0
2715,hpstgmgr2,HPSTGMGR2,0,0
2716,inova-ip-disco,Inova IP Disco,0,0
2717,pn-requester,PN REQUESTER,0,0
2718,pn-requester2,PN REQUESTER 2,0,0
2719,scan-change,Scan & Change,0,0
2720,wkars,wkars,0,0
2721,smart-diagnose,Smart Diagnose,0,0
2722,proactivesrvr,Proactive Server,0,0
2723,watchdog-nt,WatchDog NT Protocol,0,0
2724,qotps,qotps,0,0
2725,msolap-ptp2,MSOLAP PTP2,0,0
2726,tams,TAMS,0,0
2727,mgcp-callagent,Media Gateway Control Protocol Call Agent,0,0
2728,sqdr,SQDR,0,0
2729,tcim-control,TCIM Control,0,0
2730,nec-raidplus,NEC RaidPlus,0,0
2731,fyre-messanger,Fyre Messanger,0,0
2732,g5m,G5M,0,0
2733,signet-ctf,Signet CTF,0,0
2734,ccs-software,CCS Software,0,0
2735,netiq-mc,NetIQ Monitor Console,0,0
2736,radwiz-nms-srv,RADWIZ NMS SRV,0,0
2737,srp-feedback,SRP Feedback,0,0
2738,ndl-tcp-ois-gw,NDL TCP-OSI Gateway,0,0
2739,tn-timing,TN Timing,0,0
2740,alarm,Alarm,0,0
2741,tsb,TSB,0,0
2742,tsb2,TSB2,0,0
2743,murx,murx,0,0
2744,honyaku,honyaku,0,0
2745,urbisnet,URBISNET,0,0
2746,cpudpencap,CPUDPENCAP,0,0
2747,fjippol-swrly,,0,0
2748,fjippol-polsvr,,0,0
2749,fjippol-cnsl,,0,0
2750,fjippol-port1,,0,0
2751,fjippol-port2,,0,0
2752,rsisysaccess,RSISYS ACCESS,0,0
2753,de-spot,de-spot,0,0
2754,apollo-cc,APOLLO CC,0,0
2755,expresspay,Express Pay,0,0
2756,simplement-tie,simplement-tie,0,0
2757,cnrp,CNRP,0,0
2758,apollo-status,APOLLO Status,0,0
2759,apollo-gms,APOLLO GMS,0,0
2760,sabams,Saba MS,0,0
2761,dicom-iscl,DICOM ISCL,0,0
2762,dicom-tls,DICOM TLS,0,0
2763,desktop-dna,Desktop DNA,0,0
2764,data-insurance,Data Insurance,0,0
2765,qip-audup,qip-audup,0,0
2766,compaq-scp,Compaq SCP,0,0
2767,uadtc,UADTC,0,0
2768,uacs,UACS,0,0
2769,exce,eXcE,0,0
2770,veronica,Veronica,0,0
2771,vergencecm,Vergence CM,0,0
2772,auris,auris,0,0
2773,rbakcup1,RBackup Remote Backup,0,0
2774,rbakcup2,RBackup Remote Backup,0,0
2775,smpp,SMPP,0,0
2776,ridgeway1,Ridgeway Systems & Software,0,0
2777,ridgeway2,Ridgeway Systems & Software,0,0
2778,gwen-sonya,Gwen-Sonya,0,0
2779,lbc-sync,LBC Sync,0,0
2780,lbc-control,LBC Control,0,0
2781,whosells,whosells,0,0
2782,everydayrc,everydayrc,0,0
2783,aises,AISES,0,0
2784,www-dev,world wide web - development,0,0
2785,aic-np,aic-np,0,0
2786,aic-oncrpc,aic-oncrpc - Destiny MCD database,0,0
2787,piccolo,piccolo - Cornerstone Software,0,0
2788,fryeserv,NetWare Loadable Module - Seagate Software,0,0
2789,media-agent,Media Agent,0,0
2790,plgproxy,PLG Proxy,0,0
2791,mtport-regist,MT Port Registrator,0,0
2792,f5-globalsite,f5-globalsite,0,0
2793,initlsmsad,initlsmsad,0,0
2795,livestats,LiveStats,0,0
2796,ac-tech,ac-tech,0,0
2797,esp-encap,esp-encap,0,0
2798,tmesis-upshot,TMESIS-UPShot,0,0
2799,icon-discover,ICON Discover,0,0
2800,acc-raid,ACC RAID,0,0
2801,igcp,IGCP,0,0
2802,veritas-udp1,Veritas UDP1,0,0
2803,btprjctrl,btprjctrl,0,0
2804,dvr-esm,March Networks Digital Video Recorders and Enterprise Service Manager products,0,0
2805,wta-wsp-s,WTA WSP-S,0,0
2806,cspuni,cspuni,0,0
2807,cspmulti,cspmulti,0,0
2808,j-lan-p,J-LAN-P,0,0
2809,corbaloc,CORBA LOC,0,0
2810,netsteward,Active Net Steward,0,0
2811,gsiftp,GSI FTP,0,0
2812,atmtcp,atmtcp,0,0
2813,llm-pass,llm-pass,0,0
2814,llm-csv,llm-csv,0,0
2815,lbc-measure,LBC Measurement,0,0
2816,lbc-watchdog,LBC Watchdog,0,0
2817,nmsigport,NMSig Port,0,0
2818,rmlnk,rmlnk,0,0
2819,fc-faultnotify,FC Fault Notification,0,0
2820,univision,UniVision,0,0
2821,vrts-at-port,VERITAS Authentication Service,0,0
2822,ka0wuc,ka0wuc,0,0
2823,cqg-netlan,CQG Net/LAN,0,0
2824,cqg-netlan-1,CQG Net/Lan 1,0,0
2826,slc-systemlog,slc systemlog,0,0
2827,slc-ctrlrloops,slc ctrlrloops,0,0
2828,itm-lm,ITM License Manager,0,0
2829,silkp1,silkp1,0,0
2830,silkp2,silkp2,0,0
2831,silkp3,silkp3,0,0
2832,silkp4,silkp4,0,0
2833,glishd,glishd,0,0
2834,evtp,EVTP,0,0
2835,evtp-data,EVTP-DATA,0,0
2836,catalyst,catalyst,0,0
2837,repliweb,Repliweb,0,0
2838,starbot,Starbot,0,0
2839,nmsigport,NMSigPort,0,0
2840,l3-exprt,l3-exprt,0,0
2841,l3-ranger,l3-ranger,0,0
2842,l3-hawk,l3-hawk,0,0
2843,pdnet,PDnet,0,0
2844,bpcp-poll,BPCP POLL,0,0
2845,bpcp-trap,BPCP TRAP,0,0
2846,aimpp-hello,AIMPP Hello,0,0
2847,aimpp-port-req,AIMPP Port Req,0,0
2848,amt-blc-port,AMT-BLC-PORT,0,0
2849,fxp,FXP,0,0
2850,metaconsole,MetaConsole,0,0
2851,webemshttp,webemshttp,0,0
2852,bears-01,bears-01,0,0
2853,ispipes,ISPipes,0,0
2854,infomover,InfoMover,0,0
2855,reserved,Reserved,0,0
2856,cesdinv,cesdinv,0,0
2857,simctlp,SimCtIP,0,0
2858,ecnp,ECNP,0,0
2859,activememory,Active Memory,0,0
2860,dialpad-voice1,Dialpad Voice 1,0,0
2861,dialpad-voice2,Dialpad Voice 2,0,0
2862,ttg-protocol,TTG Protocol,0,0
2863,sonardata,Sonar Data,0,0
2864,astronova-main,main 5001 cmd,0,0
2865,pit-vpn,pit-vpn,0,0
2866,iwlistener,iwlistener,0,0
2867,esps-portal,esps-portal,0,0
2868,npep-messaging,Norman Proprietaqry Events Protocol,0,0
2869,icslap,ICSLAP,0,0
2870,daishi,daishi,0,0
2871,msi-selectplay,MSI Select Play,0,0
2872,radix,RADIX,0,0
2874,dxmessagebase1,DX Message Base Transport Protocol,0,0
2875,dxmessagebase2,DX Message Base Transport Protocol,0,0
2876,sps-tunnel,SPS Tunnel,0,0
2877,bluelance,BLUELANCE,0,0
2878,aap,AAP,0,0
2879,ucentric-ds,ucentric-ds,0,0
2880,synapse,Synapse Transport,0,0
2881,ndsp,NDSP,0,0
2882,ndtp,NDTP,0,0
2883,ndnp,NDNP,0,0
2884,flashmsg,Flash Msg,0,0
2885,topflow,TopFlow,0,0
2886,responselogic,RESPONSELOGIC,0,0
2887,aironetddp,aironet,0,0
2888,spcsdlobby,SPCSDLOBBY,0,0
2889,rsom,RSOM,0,0
2890,cspclmulti,CSPCLMULTI,0,0
2891,cinegrfx-elmd,CINEGRFX-ELMD License Manager,0,0
2892,snifferdata,SNIFFERDATA,0,0
2893,vseconnector,VSECONNECTOR,0,0
2894,abacus-remote,ABACUS-REMOTE,0,0
2895,natuslink,NATUS LINK,0,0
2896,ecovisiong6-1,ECOVISIONG6-1,0,0
2897,citrix-rtmp,Citrix RTMP,0,0
2898,appliance-cfg,APPLIANCE-CFG,0,0
2899,powergemplus,POWERGEMPLUS,0,0
2900,quicksuite,QUICKSUITE,0,0
2901,allstorcns,ALLSTORCNS,0,0
2902,netaspi,NET ASPI,0,0
2903,suitcase,SUITCASE,0,0
2904,m2ua,M2UA,0,0
2905,,De-registered,0,0
2906,caller9,CALLER9,0,0
2907,webmethods-b2b,WEBMETHODS B2B,0,0
2908,mao,mao,0,0
2909,funk-dialout,Funk Dialout,0,0
2910,tdaccess,TDAccess,0,0
2911,blockade,Blockade,0,0
2912,epicon,Epicon,0,0
2913,boosterware,Booster Ware,0,0
2914,gamelobby,Game Lobby,0,0
2915,tksocket,TK Socket,0,0
2916,elvin_server,Elvin Server,0,0
2917,elvin_client,Elvin Client,0,0
2918,kastenchasepad,Kasten Chase Pad,0,0
2919,roboer,roboER,0,0
2920,roboeda,roboEDA,0,0
2921,cesdcdman,CESD Contents Delivery Management,0,0
2922,cesdcdtrn,CESD Contents Delivery Data Transfer,0,0
2923,wta-wsp-wtp-s,WTA-WSP-WTP-S,0,0
2924,precise-vip,PRECISE-VIP,0,0
2926,mobile-file-dl,MOBILE-FILE-DL,0,0
2927,unimobilectrl,UNIMOBILECTRL,0,0
2928,redstone-cpss,REDSTONE-CPSS,0,0
2929,amx-webadmin,AMX-WEBADMIN,0,0
2930,amx-weblinx,AMX-WEBLINX,0,0
2931,circle-x,Circle-X,0,0
2932,incp,INCP,0,0
2933,4-tieropmgw,4-TIER OPM GW,0,0
2934,4-tieropmcli,4-TIER OPM CLI,0,0
2935,qtp,QTP,0,0
2936,otpatch,OTPatch,0,0
2937,pnaconsult-lm,PNACONSULT-LM,0,0
2938,sm-pas-1,SM-PAS-1,0,0
2939,sm-pas-2,SM-PAS-2,0,0
2940,sm-pas-3,SM-PAS-3,0,0
2941,sm-pas-4,SM-PAS-4,0,0
2942,sm-pas-5,SM-PAS-5,0,0
2943,ttnrepository,TTNRepository,0,0
2944,megaco-h248,Megaco H-248,0,0
2945,h248-binary,H248 Binary,0,0
2946,fjsvmpor,FJSVmpor,0,0
2947,gpsd,GPS Daemon request/response protocol,0,0
2948,wap-push,WAP PUSH,0,0
2949,wap-pushsecure,WAP PUSH SECURE,0,0
2950,esip,ESIP,0,0
2951,ottp,OTTP,0,0
2952,mpfwsas,MPFWSAS,0,0
2953,ovalarmsrv,OVALARMSRV,0,0
2954,ovalarmsrv-cmd,OVALARMSRV-CMD,0,0
2955,csnotify,CSNOTIFY,0,0
2956,ovrimosdbman,OVRIMOSDBMAN,0,0
2957,jmact5,JAMCT5,0,0
2958,jmact6,JAMCT6,0,0
2959,rmopagt,RMOPAGT,0,0
2960,dfoxserver,DFOXSERVER,0,0
2961,boldsoft-lm,BOLDSOFT-LM,0,0
2962,iph-policy-cli,IPH-POLICY-CLI,0,0
2963,iph-policy-adm,IPH-POLICY-ADM,0,0
2964,bullant-srap,BULLANT SRAP,0,0
2965,bullant-rap,BULLANT RAP,0,0
2966,idp-infotrieve,IDP-INFOTRIEVE,0,0
2967,ssc-agent,SSC-AGENT,0,0
2968,enpp,ENPP,0,0
2969,essp,ESSP,0,0
2970,index-net,INDEX-NET,0,0
2971,netclip,NetClip clipboard daemon,0,0
2972,pmsm-webrctl,PMSM Webrctl,0,0
2973,svnetworks,SV Networks,0,0
2974,signal,Signal,0,0
2975,fjmpcm,Fujitsu Configuration Management Service,0,0
2976,cns-srv-port,CNS Server Port,0,0
2977,ttc-etap-ns,TTCs Enterprise Test Access Protocol - NS,0,0
2978,ttc-etap-ds,TTCs Enterprise Test Access Protocol - DS,0,0
2979,h263-video,H.263 Video Streaming,0,0
2980,wimd,Instant Messaging Service,0,0
2981,mylxamport,MYLXAMPORT,0,0
2982,iwb-whiteboard,IWB-WHITEBOARD,0,0
2983,netplan,NETPLAN,0,0
2984,hpidsadmin,HPIDSADMIN,0,0
2985,hpidsagent,HPIDSAGENT,0,0
2986,stonefalls,STONEFALLS,0,0
2987,identify,identify,0,0
2988,hippad,HIPPA Reporting Protocol,0,0
2989,zarkov,ZARKOV Intelligent Agent Communication,0,0
2990,boscap,BOSCAP,0,0
2991,wkstn-mon,WKSTN-MON,0,0
2992,avenyo,Avenyo Server,0,0
2993,veritas-vis1,VERITAS VIS1,0,0
2994,veritas-vis2,VERITAS VIS2,0,0
2995,idrs,IDRS,0,0
2996,vsixml,vsixml,0,0
2997,rebol,REBOL,0,0
2998,realsecure,Real Secure,0,0
2999,remoteware-un,RemoteWare Unassigned,0,0
3000,remoteware-cl,RemoteWare Client,0,0
3001,reserved,Reserved,0,0
3002,remoteware-srv,RemoteWare Server,0,0
3003,cgms,CGMS,0,0
3004,csoftragent,Csoft Agent,0,0
3005,geniuslm,Genius License Manager,0,0
3006,ii-admin,Instant Internet Admin,0,0
3007,lotusmtap,Lotus Mail Tracking Agent Protocol,0,0
3008,midnight-tech,Midnight Technologies,0,0
3009,pxc-ntfy,PXC-NTFY,0,0
3010,ping-pong,Telerate Workstation,0,0
3011,trusted-web,Trusted Web,0,0
3012,twsdss,Trusted Web Client,0,0
3013,gilatskysurfer,Gilat Sky Surfer,0,0
3014,broker_service,Broker Service,0,0
3015,nati-dstp,NATI DSTP,0,0
3016,notify_srvr,Notify Server,0,0
3017,event_listener,Event Listener,0,0
3018,srvc_registry,Service Registry,0,0
3019,resource_mgr,Resource Manager,0,0
3020,cifs,CIFS,0,0
3021,agriserver,AGRI Server,0,0
3022,csregagent,CSREGAGENT,0,0
3023,magicnotes,magicnotes,0,0
3024,nds_sso,NDS_SSO,0,0
3025,arepa-raft,Arepa Raft,0,0
3026,agri-gateway,AGRI Gateway,0,0
3027,LiebDevMgmt_C,LiebDevMgmt_C,0,0
3028,LiebDevMgmt_DM,LiebDevMgmt_DM,0,0
3029,LiebDevMgmt_A,LiebDevMgmt_A,0,0
3030,arepa-cas,Arepa Cas,0,0
3031,eppc,Remote AppleEvents/PPC Toolbox,0,0
3032,redwood-chat,Redwood Chat,0,0
3033,pdb,PDB,0,0
3034,osmosis-aeea,Osmosis / Helix (R) AEEA Port,0,0
3035,fjsv-gssagt,FJSV gssagt,0,0
3036,hagel-dump,Hagel DUMP,0,0
3037,hp-san-mgmt,HP SAN Mgmt,0,0
3038,santak-ups,Santak UPS,0,0
3039,cogitate,"Cogitate",0,0
3040,tomato-springs,Tomato Springs,0,0
3041,di-traceware,di-traceware,0,0
3042,journee,journee,0,0
3043,brp,Broadcast Routing Protocol,0,0
3044,epp,EndPoint Protocol,0,0
3045,responsenet,ResponseNet,0,0
3046,di-ase,di-ase,0,0
3047,hlserver,Fast Security HL Server,0,0
3048,pctrader,Sierra Net PC Trader,0,0
3049,nsws,NSWS,0,0
3050,gds_db,gds_db,0,0
3051,galaxy-server,Galaxy Server,0,0
3052,apc-3052,APC 3052,0,0
3053,dsom-server,dsom-server,0,0
